COMPANY;NAME;EMPLOYEES;SUMMARY;PROFIT_MARGINS;NET_INCOME;REVENUE_GROWTH;TOTAL_REVENUE;OPERATING_MARGIN;DEBT_TO_EQUITY;FOREWARD_PE;PE;REVENUE_PER_SHARE;DIVIDEND_YIELD;NBR_SHARES;MARKET_CAP;TOTAL_DEBT
PSAT.PA;Passat Société Anonyme;139.0;Passat Société Anonyme engages in the image-assisted sale of consumer products in France. The company sell housekeeping, cooking, DIY, garden, beauty, leisure and fitness, and cleaning products. Passat Société Anonyme was founded in 1987 and is headquartered in Fourqueux, France.;0.01915;769000.0;-0.026;40156000.0;0.06836;2.199;;15.257731;10.157;;1643525.0;17553718.0;759000.0
RI.PA;Pernod Ricard SA;18500.0;Pernod Ricard SA produces and sells wines and spirits worldwide. It offers its products under various brands. The company was founded in 1805 and is headquartered in Paris, France.;0.17646;1728999936.0;0.195;9797999616.0;0.287;62.133;;188.88335;37.601;0.0175;201322506.0;49210961920.0;9955000320.0
PHA.PA;;;;;;;;;;;;;;;;
VAC.PA;;;;;;;;;;;;;;;;
POM.PA;;;;;;;;;;;;;;;;
PVL.PA;;;;;;;;;;;;;;;;
POXEL.PA;;;;;;;;;;;;;;;;
PROL.PA;;;;;;;;;;;;;;;;
PUB.PA;Publicis Groupe S.A.;90000.0;"Publicis Groupe S.A. provides marketing, communications, and digital business transformation services in North America, Europe, the Asia Pacific, Latin America, Africa, and the Middle East. The company offers advisory services for brand strategy, and repositioning and their identity under the Publicis Worldwide, Saatchi & Saatchi, Leo Burnett, Marcel, Fallon, and BBH brands; online advertising services under the Razorfish and Moxie brand names; crisis communications, media relations, public affairs, financial communications, and strategy and event management services; media consulting, planning, and buying services; performance marketing services; and e-commerce services to optimize distribution channels. It also designs and delivers brand content for various channels, such as television, print, radio, cinema, and billboards, as well as digital, including display, social networks, Internet video, etc. under the Prodigious, Harbor, and The Pub brand names. In addition, the company operates Epsilon PeopleCloud, a unified data and technology platform; and Publicis Sapient, a technological, digital, and consulting platform for automotive, consumer products, energy and raw materials, retail, financial services, healthcare, media-telecoms, and travel and hospitality sectors. Further, it provides healthcare communication services under the Digitas Health, Publicis Health Media, and Saatchi & Saatchi Wellness brands for the healthcare and well-being sectors. The company serves clients in the non-food consumer products, finance, automotive, TMT, healthcare, food and beverage, leisure and travel, energy and industry, retail, and public and other sectors. Publicis Groupe S.A. was founded in 1926 and is headquartered in Paris, France.";0.089899994;1150000000.0;0.192;12792000512.0;0.14439;67.963;8.472603;20.789915;51.024;0.0462;210251319.0;12336947200.0;6306999808.0
RCO.PA;Rémy Cointreau SA;1924.0;Rémy Cointreau SA, together with its subsidiaries, engages in the production, sale, and distribution of liqueurs and spirits. The company operates through Rémy Martin, Liqueurs & Spirits, and Partner Brands segments. It offers liqueurs, brandy, gin, single malt whisky, rum, wine, and champagne primarily under the Cointreau, Metaxa, St-Rémy, Mount Gay, Bruichladdich, Port Charlotte, Octomore, The Botanist, Westland, LOUIS XIII, and Domaine des Hautes Glaces brands. The operates in Europe, the Middle East, Africa, the Americas, Asia, Australia, and New Zealand. Rémy Cointreau SA was founded in 1724 and is headquartered in Cognac, France.;0.16186;212500000.0;0.152;1312899968.0;0.2547;28.26;48.957222;109.50957;26.029;0.0095999995;21241624.0;9026921472.0;469600000.0
RNO.PA;;;;;;;;;;;;;;;;
RXL.PA;;;;;;;;;;;;;;;;
RBT.PA;Robertet SA;1885.0;Robertet SA produces and sells perfumes, aromas, and natural products. The company operates in three segments: Raw materials, Fragrances, and Flavors. It also produces organic essential oils and active ingredients. The company operates in North America, Europe, the Asia Pacific, South America, Caribbean, Africa, and the Middle East. Robertet SA was founded in 1850 and is headquartered in Grasse, France.;0.118319996;71711000.0;0.195;606084992.0;0.15441;20.651;;40.466393;262.034;0.0087;720179.0;2167940352.0;112732000.0
ROTH.PA;Rothschild & Co SCA;3744.0;"Rothschild & Co SCA provides global advisory, wealth and asset management, and merchant banking services in France, the United Kingdom, the Channel Islands, the Americas, rest of Europe, Switzerland, Australia, Asia, and internationally. The company offers merger and acquisition, strategic advisory, debt advisory and restructuring, equity advisory, and investor advisory services to large and mid-sized corporations, private equity, families, entrepreneurs, and governments. It also provides wealth management services to families, entrepreneurs, foundations, and charities; and asset management services, such as bespoke investment management and advisory services to institutional clients, financial intermediaries, and third-party distributors. In addition, the company offers merchant banking services, including corporate private equity, secondaries, multi-managers funds, co-investments, direct lending, and credit management. Rothschild & Co SCA was founded in 1838 and is headquartered in Paris, France.";0.25308;762803968.0;0.616;3025872896.0;0.37375;23.291;;15.936073;42.026;0.064;30476036.0;2524174080.0;838774016.0
RUI.PA;Rubis;4275.0;"Rubis, through its subsidiaries, engages in the operation of bulk liquid storage facilities and distribution of petroleum products in Europe, Africa, and the Caribbean. The company operates in two divisions, Retail & Marketing and Support & Services, It operates terminals that provide bulk liquid storage facilities for petroleum products, chemical products, biofuels, fertilizers, molasses, edible oils, and agri-food products; and trades in and distributes fuels, liquefied gases, bitumen, commercial fuel oil, aviation and marine fuel, and lubricants, as well as butane and propane. The company also provides infrastructure, transportation, supply, and services for supporting the development of downstream distribution and marketing business. It serves gas stations, private individuals, industrial professionals, public works, energy distribution professionals, supermarkets, oil companies, chemical and petrochemical companies, agricultural cooperatives traders, etc., as well as services, transportation, hotel, aviation, marine, and other industries The company was founded in 1990 and is headquartered in Paris, France.";0.06375;292568992.0;0.371;4589446144.0;0.08538;53.907;7.5597486;8.844739;44.868;0.078200005;92539551.0;2476504832.0;1475105024.0
SK.PA;SEB SA;33000.0;SEB SA designs, manufactures, and markets small household appliances worldwide. It provides electrical cooking, food preparation, and beverage preparation products, including electrical cooking products comprising deep fryers, rice cookers, electric pressure cookers, informal meal appliances, waffle makers, grills, toasters, multicookers, coffee makers, espresso machines, electric kettles, home beer-taps, soy-milk makers, blenders, cooking food processors, kitchen machines, mixers, beaters, etc. The company also offers linen, home, and personal care products, such as irons and steam generators, garment steamers, canister vacuum cleaners with or without dust bag, steam and upright vacuum cleaners, vacuum weepers, versatile vacuums, robots, fans, heaters, air treatment appliances, hair care appliances, depilators, electrical beard trimmers, hair clippers, and bathroom scales. In addition, it provides cookware products, such as frying pans, saucepans pots, pressure cookers, bakeware, kitchen utensils, food storage containers, vacuum flasks, thermo mugs, cutlery, and other products. Further, the company offers hotel equipment, crepe and waffle makers, planchas, and grills for professionals. It provides its products under various brands that primarily include Calor, Rowenta, Moulinex, Seb, Tefal, Krups, Lagostina, WMF, Schaerer, Wilbur Curtis, Hepp, Krampouz, Arno, Supor, Imusa, All-Clad, and Silit. The company was founded in 1857 and is headquartered in Écully, France.;0.0462;374900000.0;0.016;8114800128.0;0.08088;120.404;8.825665;13.45515;149.024;0.0299;22793034.0;4017307648.0;4101100032.0
SAF.PA;Safran SA;77008.0;"Safran SA, together with its subsidiaries, engages in the aerospace and defense businesses worldwide. The company operates through three segments: Aerospace Propulsion; Aircraft Equipment, Defense and Aerosystems; and Aircraft Interiors. The Aerospace Propulsion segment designs, develops, produces, and markets propulsion and mechanical power transmission systems for commercial aircraft, military transport, training and combat aircraft, civil and military helicopters, and drones. This segment also offers maintenance, repair, and overhaul services, as well as sells spare parts. The Aircraft Equipment, Defense and Aerosystems segment provides landing gears and brakes; and engine systems and equipment, such as thrust reversers and nacelles. This segment also offers avionics, such as flight controls and onboard information systems; security systems, including evacuation slides, emergency arresting systems, and oxygen masks; onboard computers and fuel systems; electrical power management systems and associated engineering services; and optronic equipment and sights, navigation equipment and sensors, infantry, and drones, as well as sells spare parts. Its products and services are used in civil and military aircraft, and helicopters. The Aircraft Interiors segment designs, develops, manufactures, and markets aircraft seats for passengers and crew; cabin equipment, overhead bins, class dividers, passenger service units, cabin interior solutions, chilling systems, galleys, electrical inserts, and trolleys and cargo equipment; and water distribution equipment, lavatories, air systems, and in-flight entertainment and connectivity systems. Safran SA was incorporated in 1924 and is headquartered in Paris, France.";-0.25545;-4392999936.0;0.278;17197000704.0;0.10967;69.261;17.770832;127.95;40.297;0.0047;348539088.0;43677421568.0;6958000128.0
SGO.PA;Compagnie de Saint-Gobain S.A.;167816.0;"Compagnie de Saint-Gobain S.A. designs, manufactures, and distributes materials and solutions for wellbeing worldwide. It operates through five segments: High Performance Solutions; Northern Europe; Southern Europe  Middle East (ME) & Africa; Americas; and Asia-Pacific. The company offers glazing solutions for buildings and cars under the Saint-Gobain, GlassSolutions, Vetrotech, and SageGlass brands; plaster-based products for construction and renovation markets under the Placo, Rigips, and Gyproc brands; ceilings under the Ecophon, CertainTeed, Eurocoustic, Sonex, or Vinh Tuong brands; and insulation solutions for a range of applications, such as construction, engine compartments, vehicle interiors, household appliances, and photovoltaic panels under the Isover, CertainTeed, and Izocam brands. It also offers mortars and building chemicals under the Weber brand; exterior products comprising asphalt and composite shingles, roll roofing systems, and accessories; and pipes under the PAM brand, as well as designs, imports, and distributes instant adhesives, sealants, and silicones. In addition, the company provides interior systems, interior and exterior insulation, cladding, floor coverings, façades and lightweight structures, waterproofing, roofing solutions, pre-assembly, and prefabrication solutions; high performance materials; glass for buildings; plasterboard; and interior glass products. Further, it distributes heavy building materials; plumbing, heating, and sanitary products; timbers and panels; civil engineering products; ceramic tiles; and site equipment and tools. The company was founded in 1665 and is headquartered in Courbevoie, France.";0.062030002;2947000064.0;0.151;47509999616.0;0.09733;65.737;6.922297;48.21176;91.357;0.037100002;468649207.0;21350580224.0;15210999808.0
SAN.PA;Sanofi;95442.0;"Sanofi, together with its subsidiaries, engages in the research, development, manufacture, and marketing of therapeutic solutions in the United States, Europe, and internationally. It operates through three segments: Pharmaceuticals, Vaccines, and Consumer Healthcare. The company provides specialty care products, including human monoclonal antibodies; products for multiple sclerosis, neurology, other inflammatory diseases, immunology, rare diseases, oncology, and rare blood disorders; medicines for diabetes; and cardiovascular and established prescription products. It also supplies poliomyelitis, pertussis, and hib pediatric vaccines; and influenza, adult booster, meningitis, and travel and endemic vaccines. In addition, the company offers allergy, cough and cold, pain, liver care, physical and mental wellness, probiotics, digestive, and nutritional products; and other products, such as daily body lotions, anti-itch products, moisturizing and soothing lotions, and body and foot creams, as well as powders for eczema. Further, it has various pharmaceutical products and vaccines in development stage. Sanofi has collaboration agreement with GlaxoSmithKline to develop a recombinant Covid-19 vaccine; and a research collaboration with Stanford University School of Medicine to advance the understanding of immunology and inflammation through open scientific exchange. It also has a collaboration and license option agreement with Prellis Biologics, Inc. The company was formerly known as Sanofi-Aventis and changed its name to Sanofi in May 2011. Sanofi was founded in 1973 and is headquartered in Paris, France.";0.15802;6642999808.0;0.188;42039001088.0;0.21856001;29.784;11.2954235;8.412354;33.568;0.0343;1110312904.0;102230818816.0;21237000192.0
DIM.PA;Sartorius Stedim Biotech S.A.;11942.0;"Sartorius Stedim Biotech S.A. produces and sells instruments and consumables for the biopharmaceutical industry worldwide. The company offers various products, such as cell lines; cell culture media; bioreactors; and a range of products for separation, purification, and concentration processes, as well as products and systems for storage and transportation of intermediate and finished biological products. It also provides cell cultivation, fermentation, filtration, purification, and fluid management services; single-use and reusable hollow-fiber membrane devices, as well as presterilized assemblies for cell and gene therapy applications; and cell harvesting and various other solutions for intensified bioprocesses. In addition, the company offers data analytics software for modeling and optimizing processes of biopharmaceutical development and production. It serves manufacturers of pharmaceuticals, foods, and chemicals, as well as research and development laboratories. The company was founded in 1870 and is headquartered in Aubagne, France. Sartorius Stedim Biotech S.A. is a subsidiary of Sartorius AG.";0.19179001;625113024.0;0.237;3259376896.0;0.30226;34.417;45.84367;85.73086;35.327;0.0032;24135039.0;34060066816.0;732200000.0
SU.PA;Schneider Electric S.E.;128000.0;"Schneider Electric S.E. provides energy and automation digital solutions worldwide. It operates through two segments, Energy Management and Industrial Automation. The company offers busway and cable support products, circuit breakers and switches, contactors and protection relays, electrical protection and control products, energy management software solutions, transfer switches, surge protection and power conditioning products, power monitoring and control products, power quality and power factor correction products, pushbuttons, switches, pilot lights and joysticks, software products, and switchboards and enclosures. It also provides access control, building management, fire detection, sensors and room units, valve and valve actuator, and variable and frequency speed drive. In addition, the company offers feeder automation, grid automation and SCADA software products, medium voltage switchgears and transformers, outdoor equipment, substation automation products, and switchgear components. Further, it provides critical power and cooling services, data center software, IT power distribution products, prefabricated data center modules, racks and accessories, and security and environmental monitoring products; home automation and security, installation materials and systems, light switches and electrical sockets, and uninterruptible power supply products; and human machine interface, industrial automation software, industrial communication, measurement and instrumentation, motion control and robotics, signaling units, programmable logic and automation controllers, power supply and protection, process control and safety, RFID systems, signaling devices, and other industrial automation and control products, as well as solar and energy storage. The company was founded in 1836 and is headquartered in Rueil-Malmaison, France.";0.10148;3167000064.0;0.167;31207999488.0;0.15797;40.944;16.382114;31.732285;56.051;0.0216;535160948.0;67290161152.0;12245999616.0
SCR.PA;SCOR SE;3590.0;"SCOR SE, together with its subsidiaries, provides life and non-life reinsurance products in Europe, the Middle East, Africa, the Americas, Latin America, and Asia Pacific. It operates through two segments, SCOR Global P&C and SCOR Global Life. The SCOR Global P&C segment offers reinsurance products in the areas of property, motors, casualty treaties, credit and surety, decennial insurance, aviation, marine and energy, engineering, agricultural risks, and property catastrophes; specialties insurance products, including business solutions, political and credit risks, cyber, and environmental impairment liability; and business ventures and partnerships. The SCOR Global Life segment provides life reinsurance products, including protection for mortality, morbidity, behavioral risks, disability, long-term care, critical illness, medical, and personal accident. This segment also provides financial solutions that combine traditional life reinsurance with financial components and provide liquidity, balance sheet, solvency, and income improvements to clients; longevity solutions that include products covering the risk of negative deviation from expected results due to the insured or annuitant living longer than assumed in the pricing of insurance covers provided by insurers or pension funds; and distribution solutions. In addition, it is involved in the asset management business. The company was founded in 1970 and is headquartered in Paris, France.";-0.008719999;-163000000.0;0.183;18688999424.0;0.00219;43.414;4.988439;13.808001;103.199;0.105;166047173.0;3118674944.0;3230000128.0
SCHP.PA;Séché Environnement SA;4174.0;"Séché Environnement SA engages in the recovery and treatment of waste products for industrial and corporate customers, and local authorities in France and internationally. The company provides industrial cleaning, site decontamination, marine decontamination, and polluted soil treatment services; storage services of hazardous and non-hazardous waste; thermal treatment services; and collection and pre-treatment services of recoverable waste, such as mechanical/ biological sorting, maturing, business waste, solid recovered fuel, and wood. It also offers decontamination, dismantling, and rehabilitation of industrial sites; electricity and steam supply based on biogas, solid recovered fuel, or wood; purification of synthesis intermediates; decontamination of metals; and treatment of gas, as well as covering the regeneration of used products. In addition, the company provides transport of waste; residues from the purification of incineration fumes from household, industrial waste, and ash; and environmental emergencies response services. Séché Environnement SA was incorporated in 1976 and is headquartered in Paris, France.";0.03592;28384000.0;0.042;790116992.0;0.09074;235.393;36.43518;44.463276;101.249;0.0121;1715490.0;613895360.0;647084992.0
SEFER.PA;SergeFerrari Group SA;1042.0;"SergeFerrari Group SA designs, manufactures, and distributes flexible composite materials in France and internationally. The company offers solutions for indoor and outdoor blind, and terrace blind and awning; tensile roof, shading structure, and big top; indoor and outdoor acoustic treatment; bioclimatic facade; building construction and renovation; and waterproof breathable membrane applications. It also provides products and solutions for modular structure, visual communication for printed advertisement, protection and environment, and yachting applications. In addition, the company offers sling seats for outdoor and contract furniture and upholstery for indoor and outdoor furniture. Further, it provides antiviral technology on surfaces dedicated for indoor applications. The company was founded in 1973 and is headquartered in Saint-Jean-de-Soudain, France.";0.0356;10178000.0;0.221;285883008.0;0.06866;86.699;24.259258;327.50003;24.156;0.0224;3208793.0;157642784.0;101677000.0
SRP.PA;SRP Groupe S.A.;995.0;"SRP Groupe S.A. engages in the e-commerce business in France and internationally. The company operates Showroomprive.com, an online sales event site specialized in fashion; Beautéprivée, an online beauty sales event site; and Saldiprivati, a fashion site specializing in sales events. It also offers media advertising and logistics advisory services; develops and creates content optimized for e-commerce; operates a marketplace to assist retailers who want to sell their products directly; and supports brands in promoting and enhancing their CSR commitments. In addition, the company offers sport, maternity, work, and cocooning wear for women under the Collection IRL brand. The company was founded in 2006 and is headquartered in Saint-Denis, France.";0.012920001;8285000.0;-0.213;641000000.0;0.0168;33.38;56.300003;3.2732558;6.102;;46930639.0;133428752.0;69114000.0
SMTPC.PA;Société Marseillaise du Tunnel Prado Carénage;57.0;"Société Marseillaise du Tunnel Prado Carénage constructs and operates tunnels in France. It operates the Prado Carénage tunnel, a 2.5 kilometer tunnel that provides access to the southern districts of the city of Marseilles, as well as to the Vieux port; Rège tunnel, an access point, which passes the 26th Centenary Park and connects the Prado/Rouet districts to those of Menpenti/la Capelette; and South Prado tunnel. The company was incorporated in 1989 and is based in Marseille, France.";0.32251;10668623.0;0.122;33080040.0;0.45653;77.539;26.203701;23.902025;5.667;0.0669;1660185.0;165201248.0;56709028.0
GLE.PA;;;;;;;;;;;;;;;;
SW.PA;;;;;;;;;;;;;;;;
SOG.PA;;;;;;;;;;;;;;;;
SOI.PA;Soitec S.A.;1870.0;"Soitec S.A. designs and manufactures semiconductor materials worldwide. Its products are used to manufacture chips that are used in smart phones, tablets, computers, IT servers, and data centers, as well as electronic components in cars, connected devices, and industrial and medical equipment. It offers Fully Depleted Silicon-On-Insulator (FD-SOI) for automotive radar and processors, and PD-SOI and FinFET-SOI products for high-performance computing markets. The company also offers RF-SOI substrates for front-end module devices, as well as 4G LTE and new 5G sub-6 GHz/ mmWave smartphones. In addition, it offers power-SOI products that address the requirements for integrating high and low voltage functions in power IC devices for automotive and industry markets. Further, the company offers Smart photonics-SOI products for optical networking; Smart Imager-SOI products for next generation 3D image sensing; Auto Smartsic for green mobility; Connect RF-GaN for 5G infrastructure architecture and smartphone power amplifier markets; Connect-POI engineered substrates for high performance surface acoustic wave filter; and Gallium Nitride (GAN) Epitaxial wafers for energy efficient power management system. Soitec S.A. was incorporated in 1992 and is headquartered in Bernin, France.";0.23409;202228992.0;0.487;862742976.0;0.22523001;56.105;;51.47864;25.56;;24758786.0;4919870464.0;585699008.0
S30.PA;Solutions 30 SE;7487.0;"Solutions 30 SE provides support solutions for new digital technologies in France, Italy, Germany, the Netherlands, Belgium, Luxembourg, Poland, and Spain. The company offers telecom support services, including installation, assistance using communications equipment, deployment of telecommunication infrastructure, maintenance, and logistics. It also provides IT solutions, such as installation and maintenance of IT hardware, IT infrastructure, and servers; implementation of automatized robotic processes; deployment and maintenance of Internet of Things; TOTEM/KIOSK design, manufacturing, installation, and maintenance; console creation for data analytics; and logistics of spare parts and systems. In addition, the company installs and maintains smart meters; charging stations for electric vehicles; photovoltaic power plants for professional and residential markets; smart appliances comprising thermostats, light bulbs, plugs, and sensors; and L/H gas converters, as well as point of sale equipment and digital signs. Further, it deploys and maintains self-check-out technology and store digital infrastructure; installs wired and wireless connectivity, access control systems, and intrusion alarm systems; deploys fire alarm systems and video/CCTV; and offers cabling and logistics services. The company was incorporated in 2003 and is based in Luxembourg, Luxembourg.";0.024519999;21485000.0;-0.056;876305984.0;0.02982;85.045;;8.558139;8.18;;89763609.0;315172864.0;162906000.0
SOP.PA;Sopra Steria Group SA;48707.0;"Sopra Steria Group SA provides consulting, digital, and software development services in France and internationally. The company operates through five segments: France, United Kingdom, Other Europe, Sopra Banking Software, and Other Solutions. It offers consulting services, including business and technology consulting services for large companies and public bodies; systems integration services that covers information system lifecycle and transformation programs; and cybersecurity services. The company also provides software for banks and financial institutions, human resources, and property management; business process services; and IT infrastructure management services, as well as lending solutions. It serves customers in the retail, energy and utilities, financial services, government and public sector, transport, aerospace, defense and security, insurance, telecommunication, media and entertainment, and other industries. Sopra Steria Group SA was incorporated in 1968 and is headquartered in Paris, France.";0.043870002;214900000.0;0.093;4898299904.0;0.07221;40.38;13.053723;26.380953;242.189;0.0197;13804598.0;2798378752.0;756000000.0
SPIE.PA;SPIE SA;45803.0;"SPIE SA provides multi-technical services in the areas of energy and communications. The company operates through four segments: France; Germany and Central Europe; North-Western Europe; and Oil & Gas and Nuclear. It provides technical engineering solutions for buildings; integrated ICT solutions, including IT consulting, integration, and maintenance; electrical, mechanical, and HVAC engineering services; and operation and maintenance of real estate and facilities. The company also offers oil and gas services, including exploring and investigating new fields, buildings and operating facilities, and optimizing production; construction, renovation, and maintenance services for bridges, locks, and pumping stations; maintenance and innovative solutions for traffic infrastructure; and fixed and mobile digital telecom networks, as well as technical building management, communications and networks, tech FM services; engineering, construction, maintenance, and optimization services for industrial processes; energy recovery and sustainable management services to technical facilities; and energy transmission networks, medium-voltage facilities, distribution networks, busbar systems, and wind and solar power farms. In addition, it engages in the installation and maintenance of electrical systems, heating and air conditioning, building ventilation, utilities and automation for industries; and management of IT and data processing infrastructures. SPIE SA was founded in 1900 and is headquartered in Cergy-Pontoise, France.";0.02446;184638000.0;0.139;7539105792.0;0.056110002;138.234;12.786127;65.833336;46.181;0.0278;123513413.0;3597928960.0;2501195008.0
SQI.PA;SQLI SA;2047.0;"SQLI SA engages in digital experience and unified commerce businesses worldwide. It offers digital transformation services, including business and IT consulting, implementation, and maintenance solutions to support large companies and local authorities. The company also provides technological platforms development; big data consulting and solutions; mobile solutions and connected objects; digital and social marketing; connected commerce; data marketing; and UX and new practices solutions. In addition, it offers digital experience platforms, marketing and experience design, digital workplace, strategy and digital transformation consulting, and marketing and technological performance solutions. The company was incorporated in 1990 and is headquartered in Levallois-Perret, France. As of February 1, 2022, SQLI SA was taken private.";0.0235;5297000.0;0.079;225380992.0;0.05811;70.023;18.592964;973.68427;49.398;;850880.0;168961248.0;70668000.0
DPT.PA;;;;;;;;;;;;;;;;
STM.PA;STMicroelectronics N.V.;48254.0;"STMicroelectronics N.V., together with its subsidiaries, designs, develops, manufactures, and sells semiconductor products in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Automotive and Discrete Group; Analog, MEMS and Sensors Group; and Microcontrollers and Digital ICs Group segments. The Automotive and Discrete Group segment offers automotive integrated circuits (ICs); and discrete and power transistor products. The Analog, MEMS and Sensors Group segment provides industrial application-specific integrated circuits (ASICs) and application-specific standard products (ASSPs); general purpose analog products; custom analog ICs; wireless charging solutions; galvanic isolated gate drivers; low and high voltage amplifiers, comparators, and current-sense amplifiers; MasterGaN, a solution that integrates a silicon driver and GaN power transistors in a single package; wireline and wireless connectivity ICs; touch screen controllers; micro-electro-mechanical systems (MEMS) products, including sensors or actuators; and optical sensing solutions. The Microcontrollers and Digital ICs Group segment offers general purpose and secure microcontrollers; radio frequency (RF) and electrically erasable programmable read-only memories; and RF, digital, and mixed-signal ASICs. It also provides assembly and other services. The company sells its products through distributors and retailers, as well as through sales representatives. It serves automotive, industrial, personal electronics and communications equipment, and computers and peripherals markets. STMicroelectronics N.V. was incorporated in 1987 and is headquartered in Geneva, Switzerland.";0.20076;2838000128.0;0.282;14136000512.0;0.23642;24.643;16.869669;31.087337;15.593;0.0062;656676303.0;32262455296.0;2519000064.0
STLA.PA;Stellantis N.V.;281595.0;"Stellantis N.V. engages in the design, engineering, manufacturing, distribution, and sale of automobiles and light commercial vehicles, engines, transmission systems, metallurgical products, and production systems worldwide. It provides luxury, premium, and mainstream passenger vehicles; pickup trucks, sport utility vehicles, and commercial vehicles; and parts and services, as well as retail and dealer financing, leasing, and rental services. The company offers its products under the Abarth, Alfa Romeo, Chrysler, Citroën, DS, Dodge, Fiat, Fiat Professional, Jeep, Maserati, Ram, Opel, Lancia, Vauxhall, Peugeot, Teksid, and Comau brand names. It sells its products directly, as well as through distributors and dealers. Stellantis N.V. was founded in 1899 and is headquartered in Hoofddorp, the Netherlands.";0.09332;15379999744.0;0.212;164807999488.0;0.11684;43.009;;5.781116;53.762;0.0747;2140806117.0;42774388736.0;28224000000.0
SEV.PA;;;;;;;;;;;;;;;;
SWP.PA;Sword Group S.E.;1497.0;"Sword Group S.E. provides IT services and software in Europe, the United States, the Oceania, and Asia. Its products include Sword GRC, a governance, compliance, and enterprise risk management solution; Sword Aequos offers collaborative tools and solutions; and Sword Venue, an event planning, collaboration, and organizing software. The company also provides information systems integration and engineering services, including strategic and operational consulting, solution engineering and application development, project ownership support and project management support, infrastructure management and application maintenance for third parties, and resource outsourcing. The company serves banking and insurance, energy, public services, aviation, defence, and government institutions. Sword Group S.E. was founded in 2000 and is headquartered in Windhof, Luxembourg.";0.082270004;17653000.0;0.152;214564000.0;0.10524999;9.84;23.391813;7.1581964;22.492;0.2481;5978110.0;381622016.0;9282000.0
SDG.PA;Synergie SE;4608.0;Synergie SE provides human resources management and development services for companies and institutions in France, Belgium, Other Northern and Eastern Europe, Italy, Spain, Portugal, Canada, and Australia. It offers temporary employment, recruitment, out-placement, social engineering, consultancy, and training services. The company serves various specialized sectors and industries, such as naval and renewable energy, transport and logistics, construction and public works, healthcare, agri-food, tertiary, IT, and communication sectors. It operates in 17 countries through a network of 770 agencies. The company was founded in 1969 and is headquartered in Paris, France.;0.02629;70891000.0;0.19;2696590080.0;0.044120003;24.901;8.030303;10.255418;112.42;0.0273;7156362.0;635676672.0;137280992.0
TKTT.PA;;;;;;;;;;;;;;;;
TEP.PA;Teleperformance SE;420000.0;"Teleperformance SE, together with its subsidiaries, provides outsourced customer and citizen experience management, and related services in France and internationally. The company operates in two segments, Core Services and Digital Integrated Business Services, and Specialized Services. It offers customer and citizen care; technical support; and customer acquisition services, as well as back-office solutions and integrated services, including social media content moderation services and data labeling for automation solutions; and knowledge services in the field of analytics solutions, automated systems, and artificial intelligence. The company also manages business processes, as well as provides digital platform, consulting, and data analysis services; and business process outsourcing services for government agencies. In addition, it offers online interpreting services; visa application management and consulate services for government departments; online healthcare navigation and advocacy services; and accounts receivable credit management services. The company serves automotive, energy and utilities, insurance, public sector, technology, travel and hospitality, and banking and financial services, as well as healthcare, media, retail and e-commerce, crypto, cargo, telecom, and video games industries. Teleperformance SE was incorporated in 1910 and is headquartered in Paris, France.";0.07549;576000000.0;0.15;7630000128.0;0.11938;94.474;20.537104;52.644928;130.014;0.0101;57498928.0;17067839488.0;3401999872.0
TES.PA;;;;;;;;;;;;;;;;
HO.PA;Thales S.A.;76135.0;"Thales S.A. provides various solutions for civilian and military customers in the aeronautics, space, defense, security, ground transportation, and digital security markets worldwide. It operates through Aerospace, Transport, Defence & Security, and Digital Identity & Security segments. The company offers communications, command, and control systems; mission services and support; protection and mission/combat systems; surveillance, detection, and intelligence systems; training and simulation solutions for air, land, naval, and joint forces; and digital identity and security solutions. It also provides air traffic management solutions; flight decks and avionics equipment and functions; in-flight entertainment and connectivity systems and services; electrical systems; aerospace training solutions; navigation solutions; support and services for avionics equipment; and vision systems. In addition, the company designs, operates, and delivers satellite-based systems for telecommunications, navigation, earth observation, environmental management, exploration, and science and orbital infrastructures; signaling, communications and supervision, and fare collection management systems and related services; cybersecurity and railway digitalization systems; and main line rail, and urban and intermodal mobility solutions. Further, it provides solutions for various markets and applications, including radiology, radio frequency, microwave sources, training and simulation solutions, lasers, and microelectronics solutions for science, industry, space, defense, automotive, railways, and energy conversion platforms. Thales S.A. has a strategic agreement with Google LLC. The company was formerly known as Thomson-CSF and changed its name to Thales S.A. in 2000. Thales S.A. was founded in 1893 and is headquartered in Courbevoie, France.";0.07283;1129200000.0;0.077;16779499520.0;0.07875;68.885;15.920529;52.95154;78.876;0.0211;97643375.0;25597429760.0;5354100224.0
